"NUM","antiguedad","depto.group","sexo","municipio","edo.civil.fit","sueldo","puesto","edad.fit","estudios","ingreso","rango.edad","meses.antiguedad","grupo.puesto","nivel.critico","cambios.depto","reingresos","cambios.sueldo","sueldo.min","sueldo.max","aumento","dias.para.aumento"
11238,486,"PESPUNTE","femenino","LEON",3,950,"B-PRELIMINAR",17,"Secundaria",2015-09-14,2,16,"PRELIMINAR A-B",2,1,4,1,850,950,100,335
11244,6,"PESPUNTE","masculino","LEON",3,850,"PRELIMINAR C",16,"Primaria",2016-07-28,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
11249,479,"PREPARADO","masculino","LEON",1,1400,"C-PESPUNTADOR",23,"Secundaria",2015-09-21,3,15,"PESPUNTADOR C",4,1,2,0,1400,1400,0,0
11250,29,"CORTE","masculino","LEON",3,900,"PRELIMINAR B",22,"Secundaria",2015-09-22,3,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11251,11,"MONTADO","femenino","SILAO",3,900,"PRELIMINAR C",17,"Primaria",2015-09-21,2,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
11255,1,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR B",18,"Secundaria",2015-11-10,2,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11256,478,"MONTADO","masculino","SILAO",1,1000,"SACAR HORMA",28,"Primaria",2015-09-22,3,15,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
11258,9,"MONTADO","masculino","LEON",3,1050,"PRENSAR",19,"Primaria",2016-07-25,2,0,"PRELIMINAR C",5,0,2,1,900,1050,150,181
11265,20,"CORTE","femenino","LEON",3,900,"ARMAR LOTES",17,"Primaria",2016-01-29,2,0,"PRELIMINAR A-B",2,1,3,1,850,900,50,127
11270,8,"PESPUNTE","masculino","LEON",3,1400,"RECORTAR",32,"Primaria",2016-06-21,4,0,"PRELIMINAR A-B",2,0,1,0,1400,1400,0,0
11271,2,"PREPARADO","femenino","SILAO",3,850,"PRELIMINAR C",18,"Secundaria",2016-04-05,2,0,"PRELIMINAR C",5,3,4,0,850,850,0,0
11275,471,"MONTADO","masculino","LEON",1,1500,"COMODIN",21,"Secundaria",2015-09-29,3,15,"CRITICO",0,2,3,0,1500,1500,0,0
11277,58,"AVIO","masculino","LEON",3,950,"PRELIMINAR C",18,"Secundaria",2015-12-07,2,1,"PRELIMINAR C",5,2,3,0,950,950,0,0
11278,126,"CORTE","masculino","LEON",3,900,"DIVIDIDOR",19,"Secundaria",2015-09-24,2,4,"CRITICO",0,0,1,0,900,900,0,0
11281,11,"PESPUNTE","masculino","LEON",1,1800,"PESPUNTADOR A",44,"Secundaria",2015-10-05,5,0,"PESPUNTADOR A-B",1,0,1,0,1800,1800,0,0
11285,466,"PREPARADO","masculino","LEON",1,1850,"REBAJADOR",46,"Secundaria",2015-10-04,5,15,"REBAJADOR",3,0,1,0,1850,1850,0,0
11299,352,"MONTADO","masculino","LEON",1,900,"SACAR HORMA",38,"Ninguno",2015-10-12,4,11,"PRELIMINAR C",5,0,2,1,900,1300,400,203
11300,3,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Primaria",2016-02-29,2,0,"PRELIMINAR C",5,1,2,0,850,850,0,0
11303,38,"PREPARADO","femenino","LEON",1,850,"PRELIMINAR C",49,"Ninguno",2015-10-19,5,1,"PRELIMINAR C",5,0,1,0,850,850,0,0
11304,1,"CORTE","femenino","LEON",3,900,"PRELIMINAR C",23,"Primaria",2015-10-19,3,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
11327,224,"AVIO","masculino","LEON",4,950,"C-PRELIMINAR",18,"Ninguno",2016-06-02,2,7,"PRELIMINAR C",5,0,2,1,900,950,50,105
11328,156,"MONTADO","femenino","LEON",3,900,"LIMPIAR ZAPATO",18,"Primaria",2015-11-03,2,5,"PRELIMINAR C",5,0,1,0,900,900,0,0
11330,69,"MONTADO","femenino","LEON",3,850,"PRELIMINAR C",17,"Primaria",2015-10-29,2,2,"PRELIMINAR C",5,0,1,0,850,850,0,0
11338,436,"MONTADO","masculino","LEON",3,1500,"MONTADOR TALONES",35,"Ninguno",2015-11-03,4,14,"CRITICO",0,1,2,0,1500,1500,0,0
11339,436,"MONTADO","masculino","LEON",1,1900,"CENTRADOR",38,"Primaria",2015-11-03,4,14,"CRITICO",0,1,2,0,1900,1900,0,0
11344,93,"CORTE","masculino","LEON",4,900,"PRELIMINAR C",19,"Primaria",2015-11-10,2,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
11347,57,"MONTADO","femenino","LEON",3,900,"PONER RELLENO-POPOTE",17,"Secundaria",2016-02-17,2,1,"PRELIMINAR C",5,0,1,0,900,900,0,0
11348,2,"PESPUNTE","masculino","LEON",3,850,"PRELIMINAR C",17,"Primaria",2016-04-12,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
11349,162,"AVIO","masculino","LEON",3,1000,"PULIDOR",18,"Secundaria",2015-11-04,2,5,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11350,58,"MONTADO","femenino","LEON",3,950,"PRELIMINAR B",17,"Secundaria",2015-11-04,2,1,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
11352,5,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR C",26,"Secundaria",2016-08-05,3,0,"PRELIMINAR C",5,1,2,0,900,900,0,0
11354,430,"AVIO","masculino","LEON",4,1100,"EMB-AVIO",20,"Secundaria",2015-11-09,2,14,"PRELIMINAR C",5,0,1,0,1100,1100,0,0
11356,62,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Secundaria",2015-11-05,2,2,"PRELIMINAR C",5,0,1,0,850,850,0,0
11377,43,"AVIO","masculino","LEON",4,1000,"PRELIMINAR B",18,"Primaria",2015-11-24,2,1,"PRELIMINAR A-B",2,1,3,0,1000,1000,0,0
11383,29,"MONTADO","masculino","LEON",3,950,"EMB CORTE-PLANTA",17,"Ninguno",2016-01-20,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11385,3,"MONTADO","femenino","LEON",3,950,"RESANAR",17,"Ninguno",2016-05-02,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11387,126,"MONTADO","masculino","LEON",1,1200,"EMBARRADOR ZAPATO",41,"Primaria",2015-11-19,5,4,"PRELIMINAR C",5,0,1,0,1200,1200,0,0
11389,6,"MONTADO","femenino","LEON",3,1200,"ARREGLAR ZAPATO",18,"Primaria",2016-08-18,2,0,"PRELIMINAR A-B",2,0,3,2,1000,1200,200,246
11391,253,"MONTADO","masculino","LEON",3,1000,"RESANAR",18,"Primaria",2016-05-04,2,8,"PRELIMINAR C",5,1,2,1,950,1000,50,63
11397,6,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",16,"Secundaria",2016-05-19,2,0,"PRELIMINAR C",5,1,3,1,850,900,50,155
11398,413,"AVIO","femenino","LEON",3,900,"C-PRELIMINAR",23,"Primaria",2015-11-26,3,13,"PRELIMINAR C",5,1,2,0,900,900,0,0
11399,80,"AVIO","masculino","LEON",1,900,"PRELIMINAR C",40,"Ninguno",2015-11-30,4,2,"PRELIMINAR C",5,2,3,0,900,900,0,0
11403,281,"AVIO","femenino","LEON",4,1100,"PRELIMINAR C",18,"Secundaria",2015-12-01,2,9,"PRELIMINAR C",5,2,4,1,1000,1100,100,188
11407,10,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",17,"Secundaria",2016-02-01,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
11409,223,"MONTADO","masculino","LEON",1,1400,"CARDADOR",44,"Primaria",2015-11-26,5,7,"CRITICO",0,1,2,0,1400,1400,0,0
11411,108,"AVIO","masculino","LEON",3,1200,"EMBARRADOR SUELA",27,"Secundaria",2015-12-01,3,3,"PRELIMINAR C",5,1,2,0,1200,1200,0,0
11420,135,"MONTADO","masculino","LEON",4,1050,"PRELIMINAR C",19,"Secundaria",2016-08-30,2,4,"PRELIMINAR C",5,0,1,0,1050,1050,0,0
11429,211,"PESPUNTE","femenino","LEON",3,1200,"A-PRELIMINAR",22,"Secundaria",2016-06-15,3,7,"PRELIMINAR A-B",2,0,2,1,1100,1200,100,0
11437,73,"PESPUNTE","femenino","LEON",3,1000,"PRELIMINAR B",18,"Preparatoria",2016-01-11,2,2,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11438,366,"MONTADO","femenino","LEON",1,1000,"LIMP ZAP MOTOTUL",22,"Secundaria",2016-01-12,3,12,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
11439,58,"MONTADO","femenino","LEON",3,950,"LIMPIAR SUELA",17,"Secundaria",2016-06-20,2,1,"PRELIMINAR C",5,1,3,0,950,950,0,0
11443,371,"PREPARADO","femenino","LEON",3,1100,"A-PRELIMINAR",17,"Preparatoria",2016-01-07,2,12,"PRELIMINAR A-B",2,1,3,1,1000,1100,100,168
11444,95,"PREPARADO","masculino","LEON",1,1400,"CORTADOR PUENTE",27,"Preparatoria",2016-01-11,3,3,"CORTADOR",3,0,1,0,1400,1400,0,0
11446,58,"CORTE","masculino","LEON",3,1000,"PRELIMINAR C",16,"Secundaria",2016-01-11,2,1,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
11452,61,"AVIO","femenino","LEON",3,950,"LIMPIAR SUELA",16,"Secundaria",2016-06-03,2,2,"PRELIMINAR C",5,1,2,0,950,950,0,0
11455,66,"AVIO","masculino","LEON",3,900,"PRELIMINAR C",18,"Primaria",2016-01-12,2,2,"PRELIMINAR C",5,0,1,0,900,900,0,0
11456,127,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Secundaria",2016-01-06,2,4,"PRELIMINAR C",5,1,2,0,850,850,0,0
11459,20,"MONTADO","masculino","LEON",3,1200,"EMPACADOR",19,"Preparatoria",2016-01-08,2,0,"PRELIMINAR C",5,0,1,0,1200,1200,0,0
11463,134,"CORTE","masculino","LEON",3,1000,"PRELIMINAR A",24,"Secundaria",2016-01-19,3,4,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11464,112,"PREPARADO","masculino","LEON",3,900,"PRELIMINAR C",19,"Preparatoria",2016-01-13,2,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
11470,20,"MONTADO","femenino","LEON",3,950,"LIMP ZAP MOTOTUL",17,"Primaria",2016-06-02,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11473,161,"MONTADO","masculino","LEON",3,1200,"EMPACADOR",20,"Secundaria",2016-01-13,2,5,"PRELIMINAR C",5,1,5,0,1200,1200,0,0
11477,177,"MONTADO","masculino","LEON",3,1300,"CONFORMADOR",35,"Secundaria",2016-01-19,4,5,"CRITICO",0,0,1,0,1300,1300,0,0
11478,16,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR B",18,"Primaria",2016-01-18,2,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11480,105,"PESPUNTE","masculino","LEON",4,1000,"PRELIMINAR B",24,"Primaria",2016-09-29,3,3,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11485,360,"AVIO","masculino","LEON",3,1000,"SUAJADOR",16,"Primaria",2016-01-18,2,12,"CORTADOR",3,0,1,0,1000,1000,0,0
11486,8,"AVIO","masculino","LEON",3,1200,"SUAJADOR",19,"Primaria",2016-06-02,2,0,"CORTADOR",3,0,1,0,1200,1200,0,0
11493,353,"MONTADO","femenino","LEON",3,1200,"RAYADOR ZAPATO",27,"Secundaria",2016-01-25,3,11,"PRELIMINAR C",5,2,3,0,1200,1200,0,0
11500,93,"AVIO","masculino","LEON",3,900,"PRELIMINAR C",17,"Primaria",2016-10-11,2,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
11504,178,"MONTADO","masculino","LEON",3,1050,"ALIMENTAR BANDA",17,"Primaria",2016-07-18,2,5,"PRELIMINAR A-B",2,0,1,0,1050,1050,0,0
11520,45,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Primaria",2016-02-02,2,1,"PRELIMINAR C",5,0,1,0,850,850,0,0
11521,1,"AVIO","masculino","LEON",3,950,"PRELIMINAR C",18,"Preparatoria",2016-02-02,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11526,78,"MONTADO","masculino","LEON",3,950,"EMPACADOR",17,"Secundaria",2016-02-03,2,2,"PRELIMINAR C",5,2,3,0,950,950,0,0
11529,344,"AVIO","femenino","LEON",3,850,"C-PRELIMINAR",49,"Ninguno",2016-02-03,5,11,"PRELIMINAR C",5,0,1,0,850,850,0,0
11535,210,"AVIO","femenino","SILAO",3,900,"C-PRELIMINAR",16,"Primaria",2016-06-16,2,7,"PRELIMINAR C",5,0,1,0,900,900,0,0
11540,331,"CORTE","femenino","LEON",2,1200,"C-PRELIMINAR",48,"Primaria",2016-02-16,5,11,"PRELIMINAR C",5,0,2,1,1000,1200,200,148
11541,332,"AVIO","femenino","LEON",3,950,"B-PRELIMINAR",16,"Secundaria",2016-02-15,2,11,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
11544,3,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",17,"Secundaria",2016-02-15,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
11554,331,"PREPARADO","masculino","LEON",3,900,"A-PRELIMINAR",17,"Secundaria",2016-02-16,2,11,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11555,114,"AVIO","femenino","SILAO",3,900,"EMBARRADOR SUELA",17,"Secundaria",2016-02-17,2,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
11556,113,"AVIO","masculino","LEON",3,850,"LIMPIAR SUELA",16,"Secundaria",2016-02-18,2,3,"PRELIMINAR C",5,2,3,0,850,850,0,0
11557,325,"PESPUNTE","femenino","LEON",3,950,"B-PRELIMINAR",19,"Secundaria",2016-02-22,2,10,"PRELIMINAR A-B",2,0,2,1,850,950,100,42
11560,168,"AVIO","femenino","LEON",1,900,"EMBARRADOR SUELA",35,"Primaria",2016-02-24,4,5,"PRELIMINAR C",5,0,1,0,900,900,0,0
11564,316,"MONTADO","masculino","LEON",4,1200,"DAR ALTURA",36,"Secundaria",2016-03-02,4,10,"PRELIMINAR C",5,1,2,0,1200,1200,0,0
11568,316,"AVIO","masculino","SILAO",3,850,"C-PRELIMINAR",17,"Primaria",2016-03-02,2,10,"PRELIMINAR C",5,0,1,0,850,850,0,0
11569,318,"PREPARADO","masculino","LEON",3,1000,"A-PRELIMINAR",18,"Secundaria",2016-02-29,2,10,"PRELIMINAR A-B",2,1,3,1,900,1000,100,119
11571,64,"MONTADO","masculino","LEON",3,900,"SACAR HORMA",17,"Secundaria",2016-03-09,2,2,"PRELIMINAR C",5,0,1,0,900,900,0,0
11578,15,"MONTADO","masculino","LEON",3,950,"DESCLAVAR-ASENTAR",19,"Primaria",2016-03-16,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11579,30,"AVIO","femenino","LEON",3,900,"LIMPIAR SUELA",17,"Secundaria",2016-05-30,2,1,"PRELIMINAR C",5,0,1,0,900,900,0,0
11581,45,"MONTADO","masculino","LEON",3,1300,"EMPACADOR",23,"Secundaria",2016-04-04,3,1,"PRELIMINAR C",5,0,1,0,1300,1300,0,0
11595,28,"PREPARADO","masculino","LEON",4,1000,"SERIGRAFISTA",34,"Secundaria",2016-04-11,4,0,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11596,2,"PREPARADO","femenino","LEON",4,1000,"SERIGRAFISTA",23,"Secundaria",2016-04-12,3,0,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11604,43,"CORTE","masculino","LEON",3,1400,"CORTADOR CLICKING",18,"Secundaria",2016-04-19,2,1,"CORTADOR",3,0,1,0,1400,1400,0,0
11608,268,"PESPUNTE","femenino","LEON",3,950,"B-PRELIMINAR",16,"Primaria",2016-04-19,2,8,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
11609,100,"PESPUNTE","femenino","LEON",3,1000,"PRELIMINAR B",17,"Primaria",2016-10-04,2,3,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11613,14,"MONTADO","masculino","LEON",4,950,"EMBARRADOR SUELA",18,"Primaria",2016-04-14,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11615,0,"MONTADO","masculino","LEON",4,1000,"PRELIMINAR B",20,"Secundaria",2016-04-14,2,0,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11616,118,"MONTADO","femenino","LEON",3,1200,"ADORNADORA",34,"Primaria",2016-04-19,4,3,"PRELIMINAR A-B",2,1,3,0,1200,1200,0,0
11619,203,"PESPUNTE","femenino","LEON",4,1100,"B-PRELIMINAR",18,"Secundaria",2016-06-23,2,6,"PRELIMINAR A-B",2,0,3,2,900,1100,200,91
11620,14,"AVIO","femenino","LEON",3,900,"EMBARRADOR SUELA",18,"Secundaria",2016-04-14,2,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
11621,153,"AVIO","masculino","LEON",3,850,"ACENTADOR",19,"Secundaria",2016-04-14,2,5,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
11622,121,"AVIO","masculino","SILAO",3,900,"C-PRELIMINAR",17,"Primaria",2016-09-13,2,4,"PRELIMINAR C",5,0,2,1,850,900,50,145
11627,196,"PREPARADO","femenino","LEON",3,900,"C-PRELIMINAR",18,"Primaria",2016-06-30,2,6,"PRELIMINAR C",5,0,1,0,900,900,0,0
11636,262,"MONTADO","femenino","LEON",4,1100,"ARREGLAR ZAPATO",35,"Secundaria",2016-04-25,4,8,"PRELIMINAR A-B",2,0,2,1,1000,1100,100,21
11637,29,"MONTADO","masculino","LEON",4,1500,"MONTADOR TALONES",41,"Secundaria",2016-04-20,5,0,"CRITICO",0,0,2,1,1450,1500,50,0
11638,161,"PESPUNTE","masculino","LEON",3,1100,"B-PESPUNTADOR",20,"Secundaria",2016-04-20,2,5,"PESPUNTADOR A-B",1,0,1,0,1100,1100,0,0
11643,77,"AVIO","masculino","LEON",1,1100,"FORRADOR",41,"Primaria",2016-04-20,5,2,"PRELIMINAR C",5,0,2,1,1000,1100,100,0
11644,149,"AVIO","femenino","LEON",3,1000,"A-PRELIMINAR",39,"Primaria",2016-08-16,4,4,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11648,93,"PESPUNTE","femenino","LEON",3,1000,"PRELIMINAR A",19,"Secundaria",2016-04-25,2,3,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11651,120,"MONTADO","femenino","LEON",3,850,"LIMPIAR SUELA",16,"Primaria",2016-05-03,2,4,"PRELIMINAR C",5,0,1,0,850,850,0,0
11661,2,"MONTADO","masculino","LEON",3,850,"EMBARRADOR SUELA",17,"Primaria",2016-07-06,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
11662,122,"AVIO","femenino","LEON",3,1000,"A-PRELIMINAR",16,"Secundaria",2016-09-12,2,4,"PRELIMINAR A-B",2,0,2,1,900,1000,100,62
11673,1,"MONTADO","masculino","LEON",3,950,"PRELIMINAR C",16,"Primaria",2016-09-13,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
11676,56,"MANUALIDADES","masculino","LEON",3,1150,"PRELIMINAR B",19,"Secundaria",2016-05-04,2,1,"PRELIMINAR A-B",2,1,3,1,950,1150,200,6
11679,13,"MONTADO","masculino","LEON",3,900,"GRAPAR DE LADOS",17,"Primaria",2016-06-16,2,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
11696,240,"MONTADO","femenino","LEON",1,1050,"PRELIMINAR B",35,"Primaria",2016-05-17,4,8,"PRELIMINAR A-B",2,0,1,0,1050,1050,0,0
11698,100,"MONTADO","masculino","LEON",3,850,"REB PUNTA-TALON",19,"Primaria",2016-05-16,2,3,"PRELIMINAR C",5,1,2,0,850,850,0,0
11699,92,"MONTADO","masculino","LEON",4,900,"PRELIMINAR C",21,"Primaria",2016-05-17,3,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
11700,16,"MONTADO","femenino","LEON",3,950,"EMBARRADOR ZAPATO",20,"Secundaria",2016-05-16,2,0,"PRELIMINAR C",5,1,2,0,950,950,0,0
11702,241,"MONTADO","femenino","LEON",3,1050,"EMBARRADOR PLANTILLA",18,"Secundaria",2016-05-16,2,8,"PRELIMINAR C",5,0,1,0,1050,1050,0,0
11707,92,"AVIO","femenino","SILAO",3,900,"ARMAR LOTES",16,"Secundaria",2016-05-16,2,3,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11714,232,"PREPARADO","masculino","LEON",4,1300,"C-PESPUNTADOR",23,"Secundaria",2016-05-25,3,7,"PESPUNTADOR C",4,0,1,0,1300,1300,0,0
11715,44,"PREPARADO","masculino","LEON",3,900,"PRELIMINAR C",16,"Primaria",2016-05-23,2,1,"PRELIMINAR C",5,0,1,0,900,900,0,0
11717,100,"AVIO","masculino","LEON",3,900,"A-PRELIMINAR",18,"Primaria",2016-10-04,2,3,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11720,9,"PESPUNTE","masculino","LEON",1,1500,"PESPUNTADOR A",50,"Secundaria",2016-05-23,5,0,"PESPUNTADOR A-B",1,0,2,1,1500,1800,300,6
11723,22,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR C",18,"Secundaria",2016-05-19,2,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
11729,68,"CORTE","masculino","LEON",4,1300,"CORTADOR LASSER",33,"Secundaria",2016-05-20,4,2,"CORTADOR",3,0,1,0,1300,1300,0,0
11731,234,"CORTE","masculino","LEON",3,1200,"B-PRELIMINAR",17,"Secundaria",2016-05-23,2,7,"PRELIMINAR A-B",2,0,2,1,1000,1200,200,28
11737,35,"PREPARADO","masculino","LEON",3,950,"PRELIMINAR C",23,"Secundaria",2016-05-18,3,1,"PRELIMINAR C",5,0,1,0,950,950,0,0
11739,13,"MONTADO","masculino","LEON",4,950,"PRELIMINAR B",18,"Secundaria",2016-05-19,2,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
11740,83,"MONTADO","femenino","LEON",4,1150,"ARREGLAR ZAPATO",32,"Primaria",2016-05-19,4,2,"PRELIMINAR A-B",2,1,3,1,1050,1150,100,13
11742,57,"MONTADO","masculino","LEON",4,1400,"MONTADOR DE LADOS",26,"Primaria",2016-05-24,3,1,"CRITICO",0,0,1,0,1400,1400,0,0
11747,234,"AVIO","masculino","LEON",3,900,"C-PRELIMINAR",18,"Secundaria",2016-05-23,2,7,"PRELIMINAR C",5,0,1,0,900,900,0,0
11767,231,"PESPUNTE","femenino","SILAO",3,900,"B-PRELIMINAR",18,"Secundaria",2016-05-26,2,7,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11768,121,"PESPUNTE","femenino","SILAO",3,1000,"C-PRELIMINAR",16,"Secundaria",2016-09-13,2,4,"PRELIMINAR C",5,1,2,1,900,1000,100,62
11769,36,"MONTADO","masculino","LEON",3,900,"SACAR HORMA",18,"Secundaria",2016-07-05,2,1,"PRELIMINAR C",5,0,1,0,900,900,0,0
11775,28,"AVIO","masculino","LEON",3,900,"PRELIMINAR B",29,"Secundaria",2016-05-25,3,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
11776,28,"AVIO","masculino","LEON",3,900,"HALOGENAR SUELA",16,"Primaria",2016-05-25,2,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
11778,42,"AVIO","femenino","LEON",4,900,"PRELIMINAR C",16,"Secundaria",2016-05-25,2,1,"PRELIMINAR C",5,1,2,0,900,900,0,0
11785,76,"MONTADO","masculino","LEON",4,1400,"MONTADOR TALONES",21,"Primaria",2016-05-26,3,2,"CRITICO",0,1,2,0,1400,1400,0,0
11786,226,"MONTADO","masculino","LEON",1,1400,"MONTADOR DE LADOS",26,"Primaria",2016-05-31,3,7,"CRITICO",0,1,3,0,1400,1400,0,0
11800,220,"PREPARADO","masculino","LEON",3,1350,"B-PESPUNTADOR",20,"Secundaria",2016-06-06,2,7,"PESPUNTADOR A-B",1,0,1,0,1350,1350,0,0
11813,219,"MONTADO","femenino","LEON",3,1100,"APLICAR SPRAY",21,"Secundaria",2016-06-07,3,7,"PRELIMINAR C",5,0,2,1,1100,1150,50,41
11815,28,"MONTADO","masculino","LEON",3,1000,"CONFORMADOR",19,"Ninguno",2016-06-01,2,0,"CRITICO",0,0,1,0,1000,1000,0,0
11816,28,"MONTADO","masculino","LEON",3,1200,"CONFORMADOR",24,"Secundaria",2016-06-01,3,0,"CRITICO",0,0,1,0,1200,1200,0,0
11817,154,"PREPARADO","femenino","LEON",3,1000,"A-PRELIMINAR",16,"Primaria",2016-08-11,2,5,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11825,225,"MONTADO","masculino","LEON",1,1400,"CARDADOR",33,"Primaria",2016-06-01,4,7,"CRITICO",0,0,1,0,1400,1400,0,0
11827,217,"PESPUNTE","masculino","LEON",1,1700,"A-PESPUNTADOR",50,"Primaria",2016-06-09,5,7,"PESPUNTADOR A-B",1,4,6,0,1700,1700,0,0
11832,107,"AVIO","femenino","LEON",3,900,"C-PRELIMINAR",18,"Secundaria",2016-06-13,2,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
11835,219,"PESPUNTE","masculino","LEON",3,1200,"B-PESPUNTADOR",17,"Secundaria",2016-06-07,2,7,"PESPUNTADOR A-B",1,1,2,0,1200,1200,0,0
11836,218,"PESPUNTE","femenino","LEON",4,1200,"B-PESPUNTADOR",22,"Secundaria",2016-06-08,3,7,"PESPUNTADOR A-B",1,1,3,1,800,1200,400,8
11837,218,"PESPUNTE","femenino","LEON",4,950,"B-PRELIMINAR",19,"Secundaria",2016-06-08,2,7,"PRELIMINAR A-B",2,1,5,2,800,1200,400,63
11839,216,"PESPUNTE","masculino","LEON",3,1500,"B-PESPUNTADOR",23,"Secundaria",2016-06-10,3,7,"PESPUNTADOR A-B",1,1,3,1,1400,1500,100,83
11847,209,"CORTE","masculino","LEON",3,1200,"C-PRELIMINAR",16,"Primaria",2016-06-17,2,6,"PRELIMINAR C",5,0,2,1,950,1200,250,15
11849,206,"PREPARADO","masculino","LEON",3,1000,"B-PRELIMINAR",16,"Primaria",2016-06-20,2,6,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
11855,13,"PESPUNTE","femenino","LEON",3,1500,"DOBLILLADOR A MAQUIN",24,"Primaria",2016-06-23,3,0,"DOBLILLADOR",3,0,1,0,1500,1500,0,0
11860,17,"MONTADO","masculino","LEON",4,1100,"RAYADOR",17,"Secundaria",2016-06-21,2,0,"PRELIMINAR C",5,0,1,0,1100,1100,0,0
11863,210,"PESPUNTE","masculino","LEON",1,1700,"A-PESPUNTADOR",32,"Primaria",2016-06-16,4,7,"PESPUNTADOR A-B",1,0,1,0,1700,1700,0,0
11873,79,"AVIO","masculino","LEON",3,900,"PRELIMINAR C",21,"Primaria",2016-06-27,3,2,"PRELIMINAR C",5,0,1,0,900,900,0,0
11881,199,"MONTADO","masculino","LEON",4,1400,"ENTACONADOR",28,"Secundaria",2016-06-27,3,6,"CRITICO",0,0,1,0,1400,1400,0,0
11883,66,"MONTADO","masculino","SILAO",4,900,"SACAR HORMA",46,"Ninguno",2016-06-22,5,2,"PRELIMINAR C",5,0,1,0,900,900,0,0
11884,204,"MONTADO","masculino","LEON",3,1050,"EMBARRADOR SUELA",17,"Secundaria",2016-06-22,2,6,"PRELIMINAR C",5,0,2,1,900,1050,150,77
11888,9,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR C",18,"Primaria",2016-06-27,2,0,"PRELIMINAR C",5,1,2,0,900,900,0,0
11893,203,"PREPARADO","masculino","LEON",3,1200,"C-PESPUNTADOR",20,"Preparatoria",2016-06-23,2,6,"PESPUNTADOR C",4,0,1,0,1200,1200,0,0
